ticker,date,open,high,low,close,volume
MIAX,2026-06-10,39.8,41.14,39.5,40.79,1995500
MIAX,2026-06-11,41.18,42.79,40.8,41.27,1949500
MIAX,2026-06-12,40.89,44.009,40.89,43.29,3288600
MIAX,2026-06-15,44.74,45.24,43.28,44.11,2029800
MIAX,2026-06-16,44.34,44.54,39.63,40.24,4669900
MIAX,2026-06-17,40.12,40.7,37.53,37.8,3519300
MIAX,2026-06-18,38.02,38.81,36.68,37.65,3696500
MIAX,2026-06-22,37.51,38.315,36.31,36.65,2753300
MIAX,2026-06-23,36.11,37.12,35.43,35.81,3256100
MIAX,2026-06-24,36.18,37.37,35.71,36.49,2263700
MIAX,2026-06-25,36.6,37.42,35.71,36.74,2626500
MIAX,2026-06-26,36.6,38.21,36.33,37.92,10560200
MIAX,2026-06-29,38.24,38.65,36.05,36.83,3052800
MIAX,2026-06-30,36.69,37.24,36.12,37.16,1990600
MIAX,2026-07-01,37.72,39.12,37.62,39.05,2479200
MIAX,2026-07-02,39.35,41.832,38.54,40.84,2900300
MIAX,2026-07-06,40.59,42.345,40.0,41.86,1821200
MIAX,2026-07-07,42.02,44.16,41.725,43.72,2183800
MIAX,2026-07-08,43.72,44.065,41.85,41.86,1488500
MIAX,2026-07-09,42.0,43.18,41.06,42.99,1345900
MIAX,2026-07-10,43.69,44.4,42.225,42.83,975400
MIAX,2026-07-13,42.9,43.74,41.4,42.31,1424800
MIAX,2026-07-14,41.91,42.99,40.8,41.3,1333400
MIAX,2026-07-15,41.48,42.81,41.48,42.43,1016900
MIAX,2026-07-16,42.96,43.615,42.4,42.89,1242700
MIAX,2026-07-17,41.85,43.43,41.675,42.33,1212800
MIAX,2026-07-20,42.52,43.45,41.93,42.04,953000
MIAX,2026-07-21,42.0,42.69,41.16,41.93,890700
MIAX,2026-07-22,41.96,43.05,41.34,41.81,833800
MIAX,2026-07-23,41.18,41.93,40.66,41.67,1243500
MIAX,2026-07-24,41.93,43.0,41.385,42.78,885900
MIAX,2026-07-27,43.2,43.579,42.19,43.42,1238800
MIAX,2026-07-28,43.3,46.22,43.195,46.2,1885800
MIAX,2026-07-29,46.79,46.885,45.54,46.4,1415600
MIAX,2026-07-30,46.22,46.495,45.66,46.0,730200
MIAX,2026-07-31,46.0,47.32,45.16,47.04,1350500
MIAX,2026-08-03,47.13,47.48,46.5,46.83,1070500
MIAX,2026-08-04,46.5,46.91,45.045,45.34,1500400
MIAX,2026-08-05,45.9,46.67,45.74,45.96,1757500
MIAX,2026-08-06,46.19,47.5,43.335,45.46,1947000
MIAX,2026-08-07,44.84,45.93,43.97,44.23,1053600
MIAX,2026-08-10,43.51,45.795,43.4,43.59,1736000
MIAX,2026-08-11,43.53,44.0,41.83,42.32,1530400
MIAX,2026-08-12,42.17,44.22,41.84,43.48,1619000
MIAX,2026-08-13,42.88,44.48,42.88,43.9,786900
MIAX,2026-08-14,43.85,43.85,43.05,43.52,652200
MIAX,2026-08-17,43.33,43.75,42.24,42.41,843600
MIAX,2026-08-18,42.86,43.04,41.85,41.91,697100
MIAX,2026-08-19,41.78,42.66,38.71,40.6,2031500
MIAX,2026-08-20,41.0,42.39,40.89,41.32,1402200
MIAX,2026-08-21,41.62,43.545,41.3,42.59,1120800
MIAX,2026-08-24,42.6,44.05,42.437,44.03,826800
MIAX,2026-08-25,44.56,44.56,43.61,44.34,775400
MIAX,2026-08-26,44.12,44.765,42.255,43.39,1349000
MIAX,2026-08-27,43.36,44.16,43.03,44.05,964400
MIAX,2026-08-28,44.05,44.26,42.97,43.0,921100
MIAX,2026-08-31,42.64,43.25,42.13,42.87,2296400
MIAX,2026-09-01,41.25,43.15,41.06,42.11,1359600
MIAX,2026-09-02,42.23,42.23,39.66,40.62,2303500
MIAX,2026-09-03,41.28,43.25,41.15,42.71,1956700
MIAX,2026-09-04,41.78,42.61,41.78,42.39,829500
QTWO,2026-03-03,49.57,51.16,48.56,50.53,1513200
QTWO,2026-03-04,50.35,50.35,48.68,49.99,2620300
QTWO,2026-03-05,50.05,52.5,49.96,52.07,1395000
QTWO,2026-03-06,52.19,52.96,50.67,52.85,1245400
QTWO,2026-03-09,52.03,52.86,50.47,52.75,1108800
QTWO,2026-03-10,52.29,53.0,49.75,51.26,782000
QTWO,2026-03-11,51.61,52.3,49.59,50.52,701800
QTWO,2026-03-12,49.93,50.89,48.7,48.75,623600
QTWO,2026-03-13,48.86,49.82,47.8,48.3,755700
QTWO,2026-03-16,48.58,49.22,48.31,48.94,506400
QTWO,2026-03-17,49.05,51.35,49.05,49.66,524300
QTWO,2026-03-18,49.03,50.03,49.03,49.38,744200
QTWO,2026-03-19,49.64,50.95,48.1,48.62,579800
QTWO,2026-03-20,48.33,48.71,47.26,48.19,1316200
QTWO,2026-03-23,49.19,49.64,48.26,48.61,694400
QTWO,2026-03-24,48.01,48.47,46.44,46.68,639300
QTWO,2026-03-25,47.4,48.23,45.62,46.2,565900
QTWO,2026-03-26,45.98,47.71,45.98,46.51,489200
QTWO,2026-03-27,46.03,46.03,44.65,45.42,673000
QTWO,2026-03-30,45.54,47.2,45.24,46.58,581800
QTWO,2026-03-31,47.26,48.17,46.17,47.3,625400
QTWO,2026-04-01,47.77,48.73,46.45,47.4,653200
QTWO,2026-04-02,47.38,48.14,46.19,47.74,470000
QTWO,2026-04-06,48.22,49.15,47.21,48.73,506900
QTWO,2026-04-07,49.84,50.18,48.65,49.41,816500
QTWO,2026-04-08,51.07,51.07,47.9,48.22,639500
QTWO,2026-04-09,47.68,47.68,45.22,46.04,569100
QTWO,2026-04-10,45.87,46.16,44.74,45.87,899900
QTWO,2026-04-13,46.12,48.04,45.76,47.98,503000
QTWO,2026-04-14,48.27,49.29,47.98,48.19,352600
QTWO,2026-04-15,48.76,50.25,48.69,50.11,551800
QTWO,2026-04-16,51.02,51.79,50.57,51.01,581400
QTWO,2026-04-17,51.96,52.42,51.37,51.81,584000
QTWO,2026-04-20,51.5,53.33,51.5,53.27,722100
QTWO,2026-04-21,53.28,54.6,52.15,52.26,1061100
QTWO,2026-04-22,52.48,53.11,51.59,52.01,913900
QTWO,2026-04-23,50.55,50.97,47.1,47.51,1037700
QTWO,2026-04-24,47.67,49.46,47.19,49.46,738200
QTWO,2026-04-27,49.14,50.44,48.5,48.56,907600
QTWO,2026-04-28,49.27,50.72,49.26,50.16,923700
QTWO,2026-04-29,49.8,52.73,49.18,52.51,2197300
QTWO,2026-04-30,47.28,50.89,46.66,50.75,3195900
QTWO,2026-05-01,51.23,53.35,50.67,51.23,1300200
QTWO,2026-05-04,51.46,53.98,51.18,53.53,1071900
QTWO,2026-05-05,53.27,53.3,51.91,52.35,1141500
QTWO,2026-05-06,51.91,51.91,49.1,49.34,609000
QTWO,2026-05-07,50.52,52.2,50.29,50.69,645900
QTWO,2026-05-08,50.03,50.95,48.99,50.13,931400
QTWO,2026-05-11,50.05,50.13,46.49,47.3,1001600
QTWO,2026-05-12,47.69,48.42,46.97,47.0,748400
QTWO,2026-05-13,46.21,46.89,44.64,44.7,1236700
QTWO,2026-05-14,44.98,45.98,44.46,45.08,712200
QTWO,2026-05-15,45.65,46.67,44.99,45.16,607700
QTWO,2026-05-18,44.97,47.27,44.93,46.88,782600
QTWO,2026-05-19,47.89,48.43,46.57,47.23,1254500
QTWO,2026-05-20,46.4,47.16,44.99,47.08,469400
QTWO,2026-05-21,46.5,47.23,45.27,46.29,486200
QTWO,2026-05-22,46.58,47.51,46.0,46.12,453500
QTWO,2026-05-26,45.44,46.04,44.99,45.42,456300
QTWO,2026-05-27,44.77,46.57,44.76,44.91,614500
QTWO,2026-05-28,45.29,46.61,44.5,45.14,1094900
QTWO,2026-05-29,45.53,47.54,44.99,47.35,1078200
QTWO,2026-06-01,49.5,52.66,48.47,52.57,1503100
QTWO,2026-06-02,50.84,51.49,48.01,48.88,745000
QTWO,2026-06-03,48.24,48.24,44.93,45.42,502100
QTWO,2026-06-04,46.78,47.01,44.85,44.85,512600
QTWO,2026-06-05,44.76,46.16,44.49,45.71,818900
QTWO,2026-06-08,45.1,45.7,44.72,44.82,746100
QTWO,2026-06-09,44.2,45.15,43.41,44.39,731300
QTWO,2026-06-10,43.48,45.42,42.98,44.09,583900
QTWO,2026-06-11,43.5,43.92,42.28,43.32,503700
QTWO,2026-06-12,43.04,44.22,42.32,43.89,460600
QTWO,2026-06-15,44.01,45.27,43.2,44.05,505200
QTWO,2026-06-16,44.45,45.5,43.51,45.13,488500
QTWO,2026-06-17,45.37,46.21,43.51,43.77,618400
QTWO,2026-06-18,43.42,43.42,42.47,42.85,1173300
QTWO,2026-06-22,43.13,43.13,40.79,42.09,655200
QTWO,2026-06-23,42.83,43.63,42.38,43.27,630200
QTWO,2026-06-24,43.08,45.36,43.08,45.03,641200
QTWO,2026-06-25,44.72,45.93,43.5,44.04,506000
QTWO,2026-06-26,44.45,48.0,44.45,47.91,2874200
QTWO,2026-06-29,47.71,48.58,46.69,47.16,853900
QTWO,2026-06-30,46.27,48.32,45.67,48.1,709500
QTWO,2026-07-01,49.37,51.31,49.37,50.2,1306100
QTWO,2026-07-02,50.19,52.78,50.08,52.63,1214600
QTWO,2026-07-06,51.91,53.72,51.17,53.41,493600
QTWO,2026-07-07,54.71,55.64,53.89,53.95,606700
QTWO,2026-07-08,52.94,52.94,50.96,51.67,590100
QTWO,2026-07-09,50.22,52.24,49.84,52.14,355400
QTWO,2026-07-10,53.12,53.44,51.41,51.83,516100
QTWO,2026-07-13,52.58,53.61,51.88,52.66,563400
QTWO,2026-07-14,50.8,52.48,50.55,51.75,655400
QTWO,2026-07-15,52.01,54.39,52.01,52.62,670000
QTWO,2026-07-16,53.64,55.75,52.95,55.58,858500
QTWO,2026-07-17,54.95,56.83,54.41,54.86,1007700
QTWO,2026-07-20,54.29,56.29,54.12,55.58,681300
QTWO,2026-07-21,53.99,55.79,53.35,55.14,1089700
QTWO,2026-07-22,55.24,55.55,51.71,52.86,1021000
QTWO,2026-07-23,53.65,54.11,52.8,52.88,992800
QTWO,2026-07-24,53.99,55.44,53.45,54.61,732600
QTWO,2026-07-27,55.9,59.17,55.6,58.15,1054300
QTWO,2026-07-28,58.2,60.74,58.2,59.24,1335600
QTWO,2026-07-29,58.94,61.7,58.94,60.42,1742400
QTWO,2026-07-30,61.74,63.76,58.87,59.07,2001200
QTWO,2026-07-31,58.55,61.85,58.01,60.87,1535300
QTWO,2026-08-03,61.54,63.69,60.89,62.45,1053100
QTWO,2026-08-04,61.3,64.18,61.02,63.98,1014000
QTWO,2026-08-05,64.73,65.0,62.42,63.61,858400
QTWO,2026-08-06,62.51,63.63,61.14,63.37,778600
QTWO,2026-08-07,64.34,64.64,62.65,62.81,660800
QTWO,2026-08-10,62.76,63.62,61.92,63.48,693400
QTWO,2026-08-11,63.09,64.6,62.57,63.36,447300
QTWO,2026-08-12,62.01,62.89,61.34,62.55,885300
QTWO,2026-08-13,62.87,66.28,62.43,66.22,840700
QTWO,2026-08-14,66.56,67.0,64.26,64.73,604300
QTWO,2026-08-17,63.7,65.18,61.05,64.41,852500
QTWO,2026-08-18,65.37,65.68,62.8,62.84,733100
QTWO,2026-08-19,63.22,65.77,63.22,64.08,560500
QTWO,2026-08-20,64.2,64.93,63.5,63.82,392700
QTWO,2026-08-21,63.46,64.32,62.43,63.91,685800
QTWO,2026-08-24,64.0,64.85,63.45,64.18,1030600
QTWO,2026-08-25,63.5,64.07,62.52,63.89,615300
QTWO,2026-08-26,62.65,65.07,62.45,64.99,523100
QTWO,2026-08-27,66.0,67.51,65.6,65.68,578500
QTWO,2026-08-28,65.62,66.36,64.79,65.13,443400
QTWO,2026-08-31,64.78,65.8,63.85,65.04,736000
QTWO,2026-09-01,64.15,65.2,63.52,63.91,415000
QTWO,2026-09-02,62.96,64.95,62.26,64.01,408000
QTWO,2026-09-03,65.02,66.31,63.64,64.08,463100
QTWO,2026-09-04,63.36,63.57,61.51,62.13,513700
ATLC,2026-03-03,52.01,54.6,51.53,53.98,36300
ATLC,2026-03-04,54.18,57.46,54.07,57.23,46100
ATLC,2026-03-05,56.35,59.08,53.99,58.57,134800
ATLC,2026-03-06,56.26,56.29,53.76,54.81,87700
ATLC,2026-03-09,53.52,55.77,50.69,55.43,91500
ATLC,2026-03-10,55.71,58.32,54.71,56.47,98500
ATLC,2026-03-11,55.92,56.78,54.21,55.13,42300
ATLC,2026-03-12,53.86,54.96,51.65,52.75,79500
ATLC,2026-03-13,54.5,56.0,47.63,47.96,127600
ATLC,2026-03-16,48.96,50.74,47.5,48.93,96800
ATLC,2026-03-17,50.34,54.34,50.15,53.86,94700
ATLC,2026-03-18,53.26,54.16,52.5,53.02,61400
ATLC,2026-03-19,52.7,54.66,52.7,53.84,43900
ATLC,2026-03-20,53.84,55.31,53.36,54.67,102500
ATLC,2026-03-23,55.14,58.08,55.14,56.31,69100
ATLC,2026-03-24,56.02,57.15,55.62,55.97,46700
ATLC,2026-03-25,56.81,57.31,53.85,54.13,60900
ATLC,2026-03-26,53.29,54.41,52.71,53.14,32000
ATLC,2026-03-27,52.77,53.17,50.82,52.7,62100
ATLC,2026-03-30,52.78,52.81,50.75,51.32,42700
ATLC,2026-03-31,52.25,53.15,50.67,52.47,56100
ATLC,2026-04-01,53.09,56.32,52.0,54.08,66200
ATLC,2026-04-02,53.36,54.64,51.24,53.45,50900
ATLC,2026-04-06,53.69,55.52,53.64,55.35,67400
ATLC,2026-04-07,55.21,56.74,54.4,55.97,83400
ATLC,2026-04-08,58.58,61.16,58.29,60.76,89900
ATLC,2026-04-09,60.65,64.48,60.03,63.32,84200
ATLC,2026-04-10,63.67,63.9,62.4,63.39,83800
ATLC,2026-04-13,63.02,67.58,61.24,67.09,67700
ATLC,2026-04-14,66.72,69.14,66.72,68.18,66100
ATLC,2026-04-15,68.28,69.6,67.77,68.36,32900
ATLC,2026-04-16,67.72,68.25,66.54,66.96,50000
ATLC,2026-04-17,68.76,72.24,68.76,70.96,53100
ATLC,2026-04-20,69.95,73.27,68.01,72.98,72600
ATLC,2026-04-21,73.09,75.25,71.04,71.71,49100
ATLC,2026-04-22,73.38,75.73,72.41,74.97,110900
ATLC,2026-04-23,74.78,76.22,72.66,76.22,70600
ATLC,2026-04-24,76.08,79.34,74.58,78.93,60300
ATLC,2026-04-27,78.08,79.39,76.57,79.39,53700
ATLC,2026-04-28,79.29,80.29,78.62,79.18,103000
ATLC,2026-04-29,78.63,78.63,74.91,76.68,82100
ATLC,2026-04-30,77.2,79.54,75.33,79.41,54900
ATLC,2026-05-01,79.38,80.01,75.54,78.03,48700
ATLC,2026-05-04,77.1,77.84,75.11,75.67,37600
ATLC,2026-05-05,75.79,77.88,75.79,77.59,39900
ATLC,2026-05-06,78.13,79.03,76.07,77.82,30100
ATLC,2026-05-07,78.59,80.75,77.81,78.34,125900
ATLC,2026-05-08,79.91,86.07,72.04,84.81,169600
ATLC,2026-05-11,84.5,89.0,80.18,80.86,89600
ATLC,2026-05-12,79.93,79.93,72.67,77.6,73300
ATLC,2026-05-13,75.93,77.5,72.84,76.32,49000
ATLC,2026-05-14,77.45,80.44,76.61,80.27,49600
ATLC,2026-05-15,79.83,79.83,76.52,77.16,54400
ATLC,2026-05-18,77.19,79.1,77.02,78.55,40200
ATLC,2026-05-19,78.58,79.37,76.32,78.1,65600
ATLC,2026-05-20,78.22,81.79,77.54,81.79,104900
ATLC,2026-05-21,80.43,82.76,78.98,81.61,80500
ATLC,2026-05-22,81.85,84.1,78.27,83.14,128000
ATLC,2026-05-26,84.13,88.75,84.13,88.56,69100
ATLC,2026-05-27,89.54,93.21,88.99,90.0,85900
ATLC,2026-05-28,89.17,89.7,83.14,84.75,258500
ATLC,2026-05-29,85.61,86.54,82.33,86.22,252500
ATLC,2026-06-01,85.3,85.87,81.41,82.61,122700
ATLC,2026-06-02,82.48,83.57,81.36,83.18,125100
ATLC,2026-06-03,82.06,82.68,76.33,76.33,171000
ATLC,2026-06-04,76.93,82.56,76.59,82.22,139700
ATLC,2026-06-05,81.69,84.79,81.5,84.1,101700
ATLC,2026-06-08,84.22,86.25,83.57,85.89,105900
ATLC,2026-06-09,87.33,91.3,85.3,88.78,137800
ATLC,2026-06-10,88.61,90.96,87.43,88.59,106200
ATLC,2026-06-11,87.83,91.44,80.45,91.18,151400
ATLC,2026-06-12,90.0,95.0,88.57,92.38,145400
ATLC,2026-06-15,94.64,96.6,93.59,95.06,233300
ATLC,2026-06-16,96.8,98.57,94.64,96.24,220800
ATLC,2026-06-17,96.31,99.55,94.63,95.77,142000
ATLC,2026-06-18,97.74,100.57,95.37,100.12,169500
ATLC,2026-06-22,100.28,104.07,95.37,99.52,112300
ATLC,2026-06-23,98.01,103.42,98.01,101.36,236800
ATLC,2026-06-24,101.82,105.93,98.9,104.54,220500
ATLC,2026-06-25,105.55,111.42,105.29,108.27,247100
ATLC,2026-06-26,108.2,112.61,107.13,110.41,411900
ATLC,2026-06-29,108.85,110.0,97.36,104.27,305000
ATLC,2026-06-30,107.73,107.73,100.27,102.25,216600
ATLC,2026-07-01,102.0,106.5,100.48,103.75,242300
ATLC,2026-07-02,103.23,105.56,95.77,96.4,205100
ATLC,2026-07-06,97.15,99.41,94.05,95.83,178100
ATLC,2026-07-07,95.44,98.48,92.16,97.38,144300
ATLC,2026-07-08,98.41,98.41,90.59,93.45,163300
ATLC,2026-07-09,95.78,99.4,92.45,98.24,196400
ATLC,2026-07-10,98.24,101.13,97.4,99.26,123600
ATLC,2026-07-13,103.81,104.53,96.36,96.61,149500
ATLC,2026-07-14,96.99,100.64,96.45,97.83,146700
ATLC,2026-07-15,97.98,102.41,95.51,99.47,207100
ATLC,2026-07-16,99.55,104.58,98.2,103.24,201800
ATLC,2026-07-17,100.64,102.99,98.03,100.68,179500
ATLC,2026-07-20,100.43,101.0,96.41,97.91,174800
ATLC,2026-07-21,98.88,100.16,93.58,96.37,187500
ATLC,2026-07-22,94.52,96.56,93.5,95.17,114900
ATLC,2026-07-23,93.4,96.38,91.69,95.62,222600
ATLC,2026-07-24,96.5,102.13,96.15,99.48,196400
ATLC,2026-07-27,100.0,105.45,100.0,104.2,193100
ATLC,2026-07-28,104.6,106.01,101.91,104.82,142900
ATLC,2026-07-29,104.89,107.36,102.61,104.13,216600
ATLC,2026-07-30,105.85,106.69,102.33,106.05,126300
ATLC,2026-07-31,106.77,108.0,104.1,105.49,127000
ATLC,2026-08-03,106.9,109.77,105.78,108.06,128400
ATLC,2026-08-04,108.96,113.37,108.63,110.32,189400
ATLC,2026-08-05,110.24,114.34,109.45,111.31,96300
ATLC,2026-08-06,110.69,112.89,110.01,111.79,150900
ATLC,2026-08-07,111.2,111.2,95.11,100.01,356900
ATLC,2026-08-10,98.25,103.11,95.42,95.78,197000
ATLC,2026-08-11,97.07,99.31,92.45,93.5,172300
ATLC,2026-08-12,93.7,97.95,92.25,97.37,145000
ATLC,2026-08-13,98.35,99.88,95.9,97.04,151000
ATLC,2026-08-14,97.84,102.88,97.04,102.58,135100
ATLC,2026-08-17,101.55,103.0,99.34,100.14,118800
ATLC,2026-08-18,99.24,100.14,93.75,97.58,160200
ATLC,2026-08-19,98.5,99.96,96.96,99.12,120300
ATLC,2026-08-20,97.98,98.0,90.32,93.66,171400
ATLC,2026-08-21,95.41,96.98,93.6,96.09,126000
ATLC,2026-08-24,95.74,97.81,94.34,95.15,119700
ATLC,2026-08-25,96.4,97.0,92.77,93.95,113700
ATLC,2026-08-26,94.19,94.19,92.17,92.92,90700
ATLC,2026-08-27,92.2,93.46,90.39,93.03,86600
ATLC,2026-08-28,93.14,94.62,90.82,91.08,99300
ATLC,2026-08-31,89.92,91.61,89.41,90.47,117800
ATLC,2026-09-01,89.41,91.0,87.32,89.24,107500
ATLC,2026-09-02,90.62,94.48,90.0,93.82,130100
ATLC,2026-09-03,94.0,97.87,92.39,96.71,219700
ATLC,2026-09-04,96.0,97.18,92.74,93.13,250400
WRN,2026-03-03,3.11,3.17,2.9,3.03,1922800
WRN,2026-03-04,3.12,3.17,3.0,3.13,1229500
WRN,2026-03-05,3.09,3.09,2.86,2.93,1917500
WRN,2026-03-06,2.83,2.93,2.79,2.81,1795700
WRN,2026-03-09,2.76,2.85,2.64,2.84,1941000
WRN,2026-03-10,2.92,3.11,2.86,3.05,2632400
WRN,2026-03-11,3.02,3.11,2.94,3.06,1499000
WRN,2026-03-12,3.03,3.03,2.87,2.95,1620800
WRN,2026-03-13,2.91,2.95,2.75,2.77,1578900
WRN,2026-03-16,2.77,2.88,2.75,2.81,1016600
WRN,2026-03-17,2.76,2.83,2.7,2.73,1158900
WRN,2026-03-18,2.63,2.7,2.53,2.55,1994400
WRN,2026-03-19,2.39,2.42,2.26,2.37,1866100
WRN,2026-03-20,2.35,2.4,2.28,2.32,2177100
WRN,2026-03-23,2.37,2.5,2.36,2.44,1609400
WRN,2026-03-24,2.4,2.44,2.35,2.41,1554400
WRN,2026-03-25,2.53,2.58,2.46,2.48,1714300
WRN,2026-03-26,2.45,2.49,2.36,2.36,1602800
WRN,2026-03-27,2.4,2.46,2.35,2.4,1508400
WRN,2026-03-30,2.44,2.45,2.35,2.39,1705100
WRN,2026-03-31,2.45,2.54,2.42,2.53,1912100
WRN,2026-04-01,2.61,2.67,2.55,2.62,1234500
WRN,2026-04-02,2.46,2.61,2.44,2.54,1094600
WRN,2026-04-06,2.57,2.73,2.55,2.72,2451200
WRN,2026-04-07,2.69,2.69,2.47,2.53,3690300
WRN,2026-04-08,2.74,2.76,2.64,2.69,2102100
WRN,2026-04-09,2.68,2.83,2.67,2.73,1255100
WRN,2026-04-10,2.74,2.84,2.73,2.75,2012600
WRN,2026-04-13,2.7,2.93,2.67,2.85,3885300
WRN,2026-04-14,2.92,3.02,2.88,2.95,1670400
WRN,2026-04-15,2.95,2.96,2.77,2.8,1943500
WRN,2026-04-16,2.84,2.84,2.71,2.84,2103200
WRN,2026-04-17,2.92,2.96,2.86,2.88,1757300
WRN,2026-04-20,2.85,2.89,2.8,2.88,1181900
WRN,2026-04-21,2.84,2.88,2.71,2.73,3286500
WRN,2026-04-22,2.75,2.89,2.72,2.81,1627500
WRN,2026-04-23,2.78,2.86,2.71,2.76,2186700
WRN,2026-04-24,2.78,2.81,2.73,2.79,933900
WRN,2026-04-27,2.76,2.88,2.74,2.82,1369300
WRN,2026-04-28,2.74,2.81,2.7,2.74,1752200
WRN,2026-04-29,2.72,2.74,2.6,2.61,1985500
WRN,2026-04-30,2.68,2.81,2.68,2.79,1873400
WRN,2026-05-01,2.79,2.89,2.76,2.85,1716900
WRN,2026-05-04,2.83,2.87,2.77,2.77,1473800
WRN,2026-05-05,2.83,2.91,2.75,2.77,910700
WRN,2026-05-06,2.86,3.08,2.86,3.01,2333400
WRN,2026-05-07,3.05,3.13,2.91,2.94,2598300
WRN,2026-05-08,3.0,3.11,2.93,3.08,2834900
WRN,2026-05-11,3.12,3.21,3.07,3.08,4262300
WRN,2026-05-12,3.04,3.21,2.99,3.19,2471800
WRN,2026-05-13,3.15,3.28,3.11,3.16,2126800
WRN,2026-05-14,3.14,3.17,2.96,2.97,2109700
WRN,2026-05-15,2.86,2.87,2.74,2.8,6670000
WRN,2026-05-18,2.83,2.84,2.71,2.74,2013400
WRN,2026-05-19,2.73,2.75,2.59,2.63,1807200
WRN,2026-05-20,2.66,2.72,2.62,2.7,1593800
WRN,2026-05-21,2.63,2.79,2.63,2.71,1255600
WRN,2026-05-22,2.72,2.76,2.69,2.72,1143000
WRN,2026-05-26,2.77,2.91,2.77,2.88,1428100
WRN,2026-05-27,2.84,2.89,2.8,2.82,2108200
WRN,2026-05-28,2.82,2.99,2.79,2.93,1519800
WRN,2026-05-29,2.9,3.02,2.88,2.98,2146700
WRN,2026-06-01,2.92,2.96,2.85,2.92,1709100
WRN,2026-06-02,2.94,3.03,2.91,3.0,2474200
WRN,2026-06-03,2.97,2.97,2.87,2.9,1590100
WRN,2026-06-04,2.94,3.03,2.9,2.93,1849300
WRN,2026-06-05,2.86,2.87,2.47,2.48,2522700
WRN,2026-06-08,2.57,2.61,2.46,2.47,1113300
WRN,2026-06-09,2.5,2.53,2.26,2.33,2302600
WRN,2026-06-10,2.25,2.32,2.25,2.25,2017300
WRN,2026-06-11,2.25,2.38,2.24,2.37,2004700
WRN,2026-06-12,2.4,2.46,2.37,2.42,1918400
WRN,2026-06-15,2.6,2.66,2.54,2.56,1427100
WRN,2026-06-16,2.56,2.64,2.52,2.58,1341800
WRN,2026-06-17,2.56,2.64,2.49,2.53,2310700
WRN,2026-06-18,2.54,2.56,2.35,2.37,2479100
WRN,2026-06-22,2.36,2.36,2.28,2.33,1359900
WRN,2026-06-23,2.25,2.26,2.18,2.2,1259300
WRN,2026-06-24,2.11,2.15,2.04,2.09,3090700
WRN,2026-06-25,2.13,2.2,2.1,2.17,4129800
WRN,2026-06-26,2.19,2.26,2.16,2.2,2141700
WRN,2026-06-29,2.24,2.24,2.16,2.22,1356900
WRN,2026-06-30,2.22,2.28,2.2,2.24,1476400
WRN,2026-07-01,2.26,2.33,2.22,2.23,1108400
WRN,2026-07-02,2.3,2.37,2.25,2.3,2839300
WRN,2026-07-06,2.33,2.34,2.25,2.28,1845000
WRN,2026-07-07,2.27,2.27,2.13,2.15,2230600
WRN,2026-07-08,2.1,2.15,2.05,2.14,1932800
WRN,2026-07-09,2.18,2.25,2.15,2.2,1663100
WRN,2026-07-10,2.2,2.24,2.18,2.21,1507700
WRN,2026-07-13,2.16,2.2,2.11,2.14,1026800
WRN,2026-07-14,2.22,2.26,2.19,2.22,1147300
WRN,2026-07-15,2.2,2.25,2.12,2.17,3015500
WRN,2026-07-16,2.13,2.13,2.04,2.07,1107300
WRN,2026-07-17,2.03,2.14,2.0,2.13,1747700
WRN,2026-07-20,2.13,2.16,2.12,2.14,1628000
WRN,2026-07-21,2.18,2.25,2.18,2.2,1206100
WRN,2026-07-22,2.24,2.31,2.23,2.25,1396100
WRN,2026-07-23,2.19,2.25,2.14,2.15,1697100
WRN,2026-07-24,2.16,2.21,2.11,2.15,1470300
WRN,2026-07-27,2.16,2.18,2.09,2.16,1473900
WRN,2026-07-28,2.11,2.12,2.01,2.05,1122100
WRN,2026-07-29,2.06,2.1,2.0,2.02,1277600
WRN,2026-07-30,2.07,2.11,2.06,2.11,794000
WRN,2026-07-31,2.09,2.11,2.02,2.04,760600
WRN,2026-08-03,2.05,2.11,2.03,2.1,734200
WRN,2026-08-04,2.14,2.24,2.14,2.21,717900
WRN,2026-08-05,2.31,2.35,2.29,2.31,1222500
WRN,2026-08-06,2.35,2.38,2.28,2.33,946700
WRN,2026-08-07,2.43,2.46,2.38,2.41,1240800
WRN,2026-08-10,2.43,2.48,2.4,2.46,803300
WRN,2026-08-11,2.46,2.48,2.42,2.45,1031700
WRN,2026-08-12,2.49,2.54,2.39,2.4,769100
WRN,2026-08-13,2.38,2.41,2.35,2.39,774100
WRN,2026-08-14,2.4,2.45,2.39,2.4,554600
WRN,2026-08-17,2.41,2.51,2.41,2.43,1361100
WRN,2026-08-18,2.38,2.42,2.34,2.36,489600
WRN,2026-08-19,2.45,2.52,2.44,2.49,936300
WRN,2026-08-20,2.45,2.51,2.42,2.45,1428600
WRN,2026-08-21,2.5,2.58,2.5,2.53,1553600
WRN,2026-08-24,2.57,2.57,2.5,2.55,783700
WRN,2026-08-25,2.55,2.63,2.51,2.62,622400
WRN,2026-08-26,2.59,2.64,2.56,2.57,688600
WRN,2026-08-27,2.58,2.63,2.55,2.59,738500
WRN,2026-08-28,2.62,2.62,2.5,2.52,1267200
WRN,2026-08-31,2.5,2.56,2.48,2.51,707900
WRN,2026-09-01,2.45,2.48,2.35,2.36,1127200
WRN,2026-09-02,2.43,2.48,2.38,2.42,895800
